feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction
Gene_1090,7499.396954721655,-0.11588538071433091,0.07671929593655562,-1.5105115251600376,0.13091295080060528,0.30871100491119474,NS
Gene_0715,3261.5861762409027,-0.17766242435645685,0.11790489517071316,-1.5068282287959414,0.13185469185835955,0.31021034233034006,NS
Gene_0322,7046.965033848355,-0.13002693937690385,0.08652268552032903,-1.502807484475886,0.13288869534493913,0.3111989309001577,NS
Gene_1077,5710.687889353931,-0.1275066112780294,0.08479472485827404,-1.5037092400635068,0.13265624901617454,0.3111989309001577,NS
Gene_1080,6659.196523352991,-0.13033077231200083,0.08712282076491795,-1.4959429821914303,0.13466851419391532,0.3146402612733413,NS
Gene_0522,11484.585657941941,-0.09814924373842548,0.0660490076986726,-1.4860063331488629,0.1372774458471653,0.31999845997477155,NS
Gene_0267,9383.282173701838,-0.10963291209600319,0.07395283303880291,-1.4824707531958783,0.13821508002677482,0.32144516318153593,NS
Gene_0249,4963.420257534706,-0.13101264650819033,0.08897626280880899,-1.472444923762516,0.14090076948243718,0.3250156213742539,NS
Gene_0672,22396.868630099427,-0.07566204071719064,0.05140233537006232,-1.471957259771851,0.1410324195312344,0.3250156213742539,NS
Gene_0837,4204.385526925522,-0.14726990705424192,0.10000975947715128,-1.4725553568388285,0.14087097003027244,0.3250156213742539,NS
Gene_1189,3566.65438110391,-0.166453122561337,0.11284720852157294,-1.4750309267022432,0.1402042289862906,0.3250156213742539,NS
Gene_0277,5907.429333956389,-0.13294922516934696,0.09055264112557965,-1.4681982051188451,0.14205039168612443,0.3266192679585718,NS
Gene_0492,10428.867109283974,-0.10260099633681982,0.07008996336829632,-1.4638471958915187,0.14323570376680647,0.32806810742686365,NS
Gene_0935,31511.807390314196,-0.0679890118650602,0.046456096591414434,-1.4635110750485498,0.14332758539457652,0.32806810742686365,NS
Gene_0826,3381.665265379846,-0.17436755280771588,0.11973526524507751,-1.4562756632376892,0.14531643039435305,0.33112552903342474,NS
Gene_0962,6334.135633260129,-0.12099139393428959,0.0830385721744864,-1.457050509973294,0.14510243804776674,0.33112552903342474,NS
Gene_1137,5686.367455279007,-0.1343029400908604,0.09239114696619227,-1.4536342983165311,0.14604772255474174,0.3320457189921707,NS
Gene_0895,8891.680262178268,-0.12112611958134788,0.08340860365272713,-1.4522017427082,0.14644551828067554,0.33220526965683445,NS
Gene_0786,3391.0075584248075,-0.19960535950443234,0.13778328805115606,-1.4486906382312712,0.1474239960538355,0.333678419639708,NS
Gene_0413,28196.840153037232,-0.06928321911637304,0.0479502432756632,-1.4448981774308796,0.14848648834809924,0.3352825511889611,NS
Gene_0572,9046.308783748516,-0.10276242452159692,0.07117475989710503,-1.4438043018361721,0.14879403159273422,0.3352825511889611,NS
Gene_0676,11110.65920423585,-0.09590829659789837,0.06664733101784513,-1.4390418210778535,0.15013867404770936,0.3368155209831356,NS
Gene_1185,3294.381420503175,-0.23340440081645203,0.16208778317962025,-1.4399876180538609,0.14987090219922486,0.3368155209831356,NS
Gene_0796,4966.40604756639,-0.15420396444871456,0.10727766856843944,-1.4374283716870466,0.15059631197144477,0.3370963804393929,NS
Gene_0769,12669.255006221325,-0.0934786972790875,0.06517841269055472,-1.4341972045697564,0.15151599457598028,0.33840797026441405,NS
Gene_0156,8400.218659036704,-0.10116520897474517,0.07071589529845033,-1.430586554094891,0.15254874330201806,0.33996577078735457,NS
Gene_0258,10695.812764549763,-0.10076641671628354,0.07056432024219401,-1.4280080410387084,0.15328954407798998,0.340121657976109,NS
Gene_1133,4317.377493636846,-0.16468481550905206,0.1153130129312032,-1.4281546490100343,0.15324735072709395,0.340121657976109,NS
Gene_0747,8870.582113302935,-0.1045771167524452,0.07384142647847472,-1.416239118605464,0.15670550615701062,0.3454334418330625,NS
Gene_1076,14999.102319756807,-0.07888766660811512,0.0557021691119569,-1.4162404779885185,0.15670510828622086,0.3454334418330625,NS
Gene_1152,7711.957291201924,-0.11397872029784686,0.08035762094325426,-1.4183934138410426,0.15607593741066805,0.3454334418330625,NS
Gene_0437,10021.532600316817,-0.09771626730956152,0.06911864951646314,-1.4137467672351847,0.1574362684759374,0.34560153938037924,NS
Gene_1028,9255.000585832693,-0.10430880012304215,0.07378663830383995,-1.4136543217149626,0.15746342326798343,0.34560153938037924,NS
Gene_0503,6609.332711454928,-0.10412241380399463,0.07377544475932543,-1.4113424072693679,0.15814367592169742,0.3461935130615598,NS
Gene_0549,21900.694911526465,-0.07256403359586915,0.0515202154405589,-1.408457495283369,0.15899564456680057,0.3461935130615598,NS
Gene_0879,6139.098242325213,-0.12042720323722238,0.08539128251142455,-1.4102985655603701,0.15845154191668517,0.3461935130615598,NS
Gene_0889,13721.378489678975,-0.08998519216815845,0.06390499004914156,-1.4081090083726133,0.1590987939710916,0.3461935130615598,NS
Gene_0250,4183.05019190052,-0.1356039069364055,0.0963962151857643,-1.4067347631344695,0.15950605343425892,0.34633648433048936,NS
Gene_0091,9257.450415653768,-0.09441692853952346,0.06744339595288057,-1.3999432739936168,0.1615303060244122,0.3490674898299707,NS
Gene_0141,13696.55605114791,-0.08699029788449879,0.06212140039938345,-1.4003273803428642,0.16141530527425182,0.3490674898299707,NS
Gene_0265,8480.333654732858,-0.11270235275977754,0.08055607079150744,-1.3990547410321197,0.16179656826438485,0.3490674898299707,NS
Gene_0131,9336.823330656427,-0.10718977960136569,0.07728187938786807,-1.386997578868309,0.1654425011082607,0.3492213575936682,NS
Gene_0256,3639.4070262039854,-0.20235982433317792,0.14598771541285419,-1.3861428255172228,0.16570329571800826,0.3492213575936682,NS
Gene_0324,8980.692213196358,-0.09876412491595983,0.07132736352237727,-1.3846596879327375,0.16615655100890891,0.3492213575936682,NS
Gene_0594,24420.07906968098,-0.07961161481836415,0.057235908805756505,-1.39093824977157,0.16424415267412928,0.3492213575936682,NS
Gene_0651,6760.316426079283,-0.12282508297541672,0.08815398185050304,-1.3933015888461067,0.16352861039260977,0.3492213575936682,NS
Gene_0727,5568.087297636603,-0.13064737634786008,0.09417362129374669,-1.3873033080074975,0.1653492948359871,0.3492213575936682,NS
Gene_0730,5615.126179079201,-0.12990547771951463,0.09343030317423677,-1.390399830740738,0.16440749784811395,0.3492213575936682,NS
Gene_0766,6657.6884400878625,-0.10914115547827039,0.0786245708273043,-1.3881303812518677,0.16509734678717342,0.3492213575936682,NS
Gene_0778,4786.3479249755255,-0.147293143901596,0.10637737333700804,-1.3846285096264321,0.16616608927339768,0.3492213575936682,NS
Gene_0844,10553.077652939268,-0.09265963583640284,0.06700290319611363,-1.3829197156605801,0.16668948429520258,0.3492213575936682,NS
Gene_0878,6917.645154909824,-0.11272138432926208,0.08105388095065492,-1.3906969414319115,0.16431734549868063,0.3492213575936682,NS
Gene_0995,3366.61865128925,-0.20497890504782956,0.14708781464050114,-1.3935818242239892,0.16344392029859742,0.3492213575936682,NS
Gene_1119,4515.36310953735,-0.16839627103785812,0.12064973455335298,-1.3957450603705304,0.16279127984639277,0.3492213575936682,NS
Gene_1124,6388.864662651508,0.14418273162305534,0.10421358143844109,1.383531106338803,0.16650207620202978,0.3492213575936682,NS
Gene_0593,4051.7336463386655,-0.15398164489137325,0.11176857890592187,-1.3776827655738835,0.16830125470575252,0.351871076848728,NS
Gene_0610,9615.461526902407,-0.09866334793462979,0.07178293852915098,-1.3744679440026366,0.16929645545756816,0.3532234687941854,NS
Gene_0657,8622.075884195994,-0.10971072706037846,0.08003288160009808,-1.3708206535480287,0.17043087091485634,0.3544325809018732,NS
Gene_0845,7436.223422836864,-0.10240427458469174,0.07472809595893011,-1.3703584076459303,0.17057504879695673,0.3544325809018732,NS
Gene_0946,4265.537371635093,-0.18685391479808286,0.1365529737942302,-1.3683621059739823,0.1711987594850076,0.35500110862535317,NS
Gene_0296,9584.078884555449,-0.09081997925031084,0.06644818561519815,-1.3667789181822043,0.17169461266193348,0.3553027290595929,NS
Gene_0328,5366.078198515329,-0.13278869117847955,0.09737772689323526,-1.3636454188755998,0.1726791900648929,0.35599722779596993,NS
Gene_0654,6496.129605566728,-0.11228720428297584,0.08235360380648597,-1.3634765097448276,0.17273238271757121,0.35599722779596993,NS
Gene_0822,6153.701251962246,-0.11632467154977481,0.08541570977149245,-1.3618650697977137,0.17324047156803352,0.3563201585598093,NS
Gene_0352,16874.72759401934,-0.0716222484878047,0.05270890696062398,-1.3588262898585597,0.17420164048762454,0.3575717883693346,NS
Gene_0159,6095.900932198999,-0.11365629116559464,0.08407384339567994,-1.3518626789867294,0.1764192485062948,0.359761061188955,NS
Gene_0349,3968.1540678247816,-0.15343115264135662,0.11372718591054666,-1.3491158812461916,0.1772997479645372,0.359761061188955,NS
Gene_0447,7173.05289612479,-0.09715871800378097,0.07203274539671975,-1.348813202505057,0.1773969729728575,0.359761061188955,NS
Gene_0687,8066.423884829887,-0.10816073325753918,0.08008288574935443,-1.3506098368640653,0.17682044805711125,0.359761061188955,NS
Gene_1039,6706.114058103478,-0.12617236598222167,0.09333418062898576,-1.3518345062005905,0.17642826285690955,0.359761061188955,NS
Gene_1162,10030.189785671077,-0.08847530357606348,0.06535425470366121,-1.3537803158683561,0.17580647542580602,0.359761061188955,NS
Gene_0556,5642.949772401234,-0.11836260272978731,0.08809618164197393,-1.3435611001940722,0.17909035561909314,0.3624703005943323,NS
Gene_0754,5659.889270449312,-0.13832727627988664,0.10312489124644483,-1.3413568209183968,0.17980462962801647,0.36319102478647153,NS
Gene_0807,3944.9318977954285,-0.1298337777505363,0.09706348805653711,-1.3376170622975274,0.1810212995399711,0.3649216654742161,NS
Gene_0097,4246.632323171077,-0.13841338495987232,0.10372342165271285,-1.3344467696342348,0.18205748095784421,0.3653042119319506,NS
Gene_0581,6904.798166639823,-0.10610443613439123,0.07955456610981008,-1.3337315671853964,0.18229184540193985,0.3653042119319506,NS
Gene_0721,6130.929585809714,-0.11085978487684899,0.083026086054875,-1.3352404062932421,0.18179767612300385,0.3653042119319506,NS
Gene_0428,15445.23375144475,-0.07734726581790291,0.058247726942764914,-1.3279018749333427,0.1842105252659424,0.3662538678816972,NS
Gene_0707,5845.026482224701,-0.12041370791027589,0.09045623813770284,-1.3311819106048646,0.1831291620664292,0.3662538678816972,NS
Gene_0729,4362.086703262459,-0.14307539522598514,0.10757232206327723,-1.3300391074743554,0.18350538652726672,0.3662538678816972,NS
Gene_0953,9806.747087756732,-0.10077585559122626,0.07585089058347616,-1.3286047772942025,0.183978395115689,0.3662538678816972,NS
Gene_0819,6086.220389308509,-0.10733071924481576,0.08105826269465183,-1.3241181796497763,0.18546379876039082,0.36802405468304555,NS
Gene_1073,7886.279063421933,0.09808765326405519,0.07421205786257909,1.3217212416570812,0.18626099264075202,0.36888407526898936,NS
Gene_1104,3618.9992428929413,-0.15199432308448152,0.11532791777502607,-1.3179317377513204,0.1875265001373146,0.3706664154760955,NS
Gene_0669,6273.2543638257475,-0.11303358379584809,0.08584677237042702,-1.3166899660258693,0.18794256834350692,0.3707660784052841,NS
Gene_0400,7452.663487451549,-0.09639901332073397,0.07359546860733143,-1.3098498473468636,0.19024663625620586,0.37241329954400143,NS
Gene_0519,7948.391215747051,-0.10778477935628214,0.08210496562212098,-1.312768095566225,0.18926110377641994,0.37241329954400143,NS
Gene_0733,6051.3439206530875,-0.1124930449157206,0.08584208001086581,-1.3104650411718977,0.19003856309069983,0.37241329954400143,NS
Gene_0856,14550.497066517662,0.07921039345755126,0.060378180490203714,1.3119042808917214,0.18955243294256524,0.37241329954400143,NS
Gene_1143,6911.152733255851,-0.1157822229212769,0.0887241652017684,-1.3049682987489997,0.19190364267907806,0.3749331284712623,NS
Gene_0460,8073.133890366897,-0.09856234870605775,0.07560252351186504,-1.3036912543083221,0.1923388725229697,0.37506080141979087,NS
Gene_0270,10218.436093309274,-0.0879598873207481,0.06759828484589642,-1.3012147796540985,0.1931849476954745,0.3751110778745011,NS
Gene_0451,21795.273215493056,-0.07464875664324698,0.05731761853562695,-1.3023701708201205,0.19278987448164145,0.3751110778745011,NS
Gene_0746,17854.571770446863,-0.070996541367941,0.05459721734757459,-1.300369227903424,0.19347445140864306,0.3751110778745011,NS
Gene_0929,28620.795094597903,-0.05808777797814902,0.044715373123716894,-1.299056094588182,0.19392467917400316,0.3752664593176321,NS
Gene_1142,9192.960538474312,-0.09167362650465967,0.07079440871713188,-1.2949274973247304,0.19534524175378248,0.377295381215877,NS
Gene_1169,15864.103142579634,-0.07085040714503885,0.05481329529820824,-1.2925770428430132,0.1961573838491927,0.37814370194502167,NS
Gene_0752,17037.48006306984,-0.07323364196096753,0.056706741501537754,-1.2914450737569114,0.19654938953527484,0.3781804193335269,NS
Gene_0675,9255.784636271655,-0.090708116399016,0.07048211102319261,-1.2869665094050302,0.19810596151125595,0.3804534942659347,NS
Gene_0760,3726.540714854945,-0.14228571907203197,0.11133503718011409,-1.2779958823011566,0.20125087815438236,0.3857625528327859,NS
Gene_0299,19925.290758267638,-0.06514468748567684,0.051145684142900175,-1.273708399396197,0.2027667785922865,0.387357728504699,NS
Gene_0965,9385.659762642848,-0.08747558057599741,0.06869008596542796,-1.273481891113432,0.20284709451281577,0.387357728504699,NS
Gene_1007,5591.006757536204,-0.14635038332282804,0.11505536884197572,-1.2719996015469288,0.2033732608410853,0.38763249340763256,NS
Gene_0983,8188.086908549233,-0.09835209931019914,0.07760958058720456,-1.2672675018477602,0.20505965658497477,0.39011349301531784,NS
Gene_0363,8625.840302665323,-0.0903204120608424,0.07167096107901465,-1.260209305150344,0.20759386697169158,0.3927242184874912,NS
Gene_0495,5077.212317270685,-0.11163767824253137,0.08857753375548943,-1.2603385250112908,0.20754726798578277,0.3927242184874912,NS
Gene_0750,6445.85544722072,-0.09749793315200928,0.07727498284980872,-1.2617011296075702,0.2070563502929288,0.3927242184874912,NS
Gene_0951,25508.03549492008,-0.07221677415367582,0.05737060178129087,-1.258776654095102,0.20811101507816562,0.39296940277329595,NS
Gene_1035,8657.364721566133,-0.09141864095522552,0.07272868950117527,-1.2569818263224477,0.2087602164715657,0.3934625641304231,NS
Gene_0474,12562.838338842366,-0.07635084848750276,0.060936948547186474,-1.2529483393540874,0.21022450812431528,0.39475490970010313,NS
Gene_0678,7984.885360479857,-0.09176450667707375,0.07320825203393186,-1.2534721718876871,0.21003392037356736,0.39475490970010313,NS
Gene_0236,5903.026993519493,0.10094485847847454,0.08091526675730358,1.2475378568700455,0.21220034828284806,0.39568759891424604,NS
Gene_0364,4761.341777796974,-0.15989256815275493,0.1282953806550631,-1.2462846856711427,0.21265989812265498,0.39568759891424604,NS
Gene_0847,3310.284465401881,-0.1480730162044119,0.11874011394501217,-1.247034479628204,0.21238485523305192,0.39568759891424604,NS
Gene_0967,10935.811078542147,-0.07851195151966948,0.0630522736187024,-1.2451882702034947,0.2130625532615171,0.39568759891424604,NS
Gene_1126,13775.297617643271,-0.0728698043169276,0.058497099884474206,-1.2456994357128477,0.21287476090069654,0.39568759891424604,NS
Gene_1138,13067.719745661907,-0.07154811084795376,0.05726307015212678,-1.2494634091025318,0.2114956287499419,0.39568759891424604,NS
Gene_0899,4916.592199609009,-0.14007198842881655,0.11280319869346936,-1.2417377348442682,0.21433334255021289,0.39731994395962683,NS
Gene_0677,6877.549642134062,-0.10318886946860463,0.08332089908460433,-1.2384512241499734,0.21554879713793437,0.3988439421493895,NS
Gene_0777,4146.412422867436,-0.12947499980024404,0.1050844429215728,-1.2321043553218864,0.21791010469334385,0.4024787726030067,NS
Gene_0827,7004.73785271434,-0.10651678900771984,0.0866361486898062,-1.2294728080433803,0.2188945868764508,0.4035620201685839,NS
Gene_0167,4895.670073212657,-0.13323332802479937,0.10867079909993724,-1.2260269467814773,0.2201885347270095,0.4044767648789631,NS
Gene_0999,3458.8362836051674,-0.1459336988845338,0.11894247076469336,-1.226926748253261,0.21985012408078808,0.4044767648789631,NS
Gene_0152,6679.0284129883,-0.09679969878940882,0.07916897346501064,-1.2226974097648269,0.22144400568355693,0.4047737069247209,NS
Gene_1030,11780.343107382076,-0.0770331507528965,0.06301677591766569,-1.2224229124883166,0.2215477389972585,0.4047737069247209,NS
Gene_1197,16554.977830505013,-0.07134336206504657,0.058275470833342696,-1.2242434260046682,0.2208604117051172,0.4047737069247209,NS
Gene_0976,9629.573916456484,-0.09275074714637387,0.07607089242684222,-1.2192672412194028,0.22274277789696248,0.4062251381070503,NS
Gene_0318,5519.873908989,-0.10805338693852103,0.08878487768976324,-1.2170246752615554,0.2235948276895304,0.40704695740966573,NS
Gene_0620,3836.0761621440865,-0.11651929071852261,0.09594953772406299,-1.2143809494279718,0.2246022867158809,0.40814824145143946,NS
Gene_0633,15768.100520006406,-0.07258978476874252,0.05991280372095665,-1.2115905158908735,0.22566916679986426,0.4093533723346375,NS
Gene_0109,3006.07798728508,-0.17732936590389142,0.14651477171876273,-1.2103173203878566,0.22615715398537015,0.4095059895377952,NS
Gene_0548,8022.592603721194,-0.08994450055823942,0.07447066797573454,-1.207784259267647,0.227130257675453,0.4105349042476102,NS
Gene_0700,7477.318590806503,-0.09889502202491814,0.08202237636264727,-1.2057078374280634,0.22793016200993263,0.4112476588577788,NS
Gene_0908,13986.16573113426,-0.06949778312013517,0.05785471991198101,-1.201246557339966,0.22965557437992395,0.41362478227574223,NS
Gene_0353,4091.6631529808465,-0.12499412604774239,0.10431913953499515,-1.1981897723170114,0.23084314615639379,0.4150265074513888,NS
Gene_0898,11655.216096473037,-0.0793626657091242,0.06632853906663813,-1.1965085742261126,0.2314981546118395,0.4154674845600093,NS
Gene_0911,17542.90339670593,-0.07316812659121559,0.06123996436490473,-1.1947774194517107,0.23217400489541773,0.4159442419857837,NS
Gene_0120,11656.250311560736,-0.07380621064202922,0.062125316689758535,-1.188021479401107,0.2348249474198898,0.41921214204888774,NS
Gene_1060,14788.44533651886,-0.06894248893604496,0.05801817314332992,-1.1882912749721932,0.23471867398061927,0.41921214204888774,NS
Gene_0282,11370.611919252611,-0.07931467043014633,0.06689750940651627,-1.1856146982718692,0.23577449501992134,0.4201675535152904,NS
Gene_0863,8935.654292245164,-0.08225598817306297,0.06968551068476733,-1.1803886828807217,0.23784566097953272,0.42180934015886346,NS
Gene_0884,5164.371088917973,-0.11158394758939036,0.09455128679067855,-1.1801420306041883,0.23794373034602553,0.42180934015886346,NS
Gene_0885,13650.566694109955,-0.07236473386616937,0.06123565393114848,-1.18174183209563,0.2373081543935938,0.42180934015886346,NS
Gene_1046,8767.727417284641,-0.08663715489467907,0.07365061056706745,-1.1763263634560892,0.23946448469776438,0.42376437606201234,NS
Gene_1091,4100.140516054694,-0.14890858888154312,0.12681008328985802,-1.1742645775349987,0.24028906689593335,0.42448277671163137,NS
Gene_0096,13035.22122680642,-0.06828552039993821,0.05827184116203524,-1.171844222496045,0.24125960430218985,0.42471742840698007,NS
Gene_0434,9360.344399716554,-0.08666074123201113,0.07390687005129186,-1.1725667880654127,0.24096957442237812,0.42471742840698007,NS
Gene_0770,8497.243772881959,-0.07886904252558818,0.06750570432175607,-1.1683315257281137,0.24267306355839807,0.4264653144683114,NS
Gene_0213,11030.114906809864,-0.07887331257326748,0.06769771914074456,-1.1650807970249144,0.24398628910541495,0.4280313099530982,NS
Gene_0924,4662.177957281455,-0.14306847176734191,0.12325566018137425,-1.1607456530338043,0.24574535014144056,0.43037268573993215,NS
Gene_1180,5806.405317425154,-0.10038875164571352,0.08668241141392687,-1.1581213536658086,0.24681451696415513,0.4314998624166436,NS
Gene_0311,7109.899562798507,-0.09326720466214367,0.08119841484821134,-1.148633317984017,0.25070721247009425,0.4375509697842953,NS
Gene_1154,4880.53982457325,-0.10794069925189705,0.0941699292758948,-1.1462331986642706,0.25169867475999597,0.43852655705607546,NS
Gene_0143,11415.556454927148,-0.07397188763964364,0.06459925496194532,-1.1450888664771697,0.252172346981542,0.43859821584782777,NS
Gene_0082,5710.131453154659,-0.10816832033511571,0.09473424530337735,-1.1418080123899972,0.2535338311422626,0.4398592605689277,NS
Gene_0480,14432.635394716188,-0.06157949772210521,0.05395783150314932,-1.141252270646033,0.2537649580205352,0.4398592605689277,NS
Gene_0279,4368.935380317276,-0.11618437674388225,0.10202485860833635,-1.138784981706301,0.25479284728509927,0.4401361961619943,NS
Gene_0441,10964.06251642049,-0.07896493912898384,0.06928763328898638,-1.1396685870281518,0.2544243990163799,0.4401361961619943,NS
Gene_0269,6653.149374694043,-0.09102559960299023,0.08019318611599933,-1.1350789763025728,0.25634222943474577,0.44138132635300203,NS
Gene_0401,3830.8172938584266,-0.14572597483990937,0.1283953332655622,-1.1349787498779407,0.25638422211234535,0.44138132635300203,NS
Gene_0694,7083.79654683571,-0.08274984526119868,0.07336618950368949,-1.1279016372662682,0.259361462352464,0.4457500386871161,NS
Gene_0223,7123.924992321707,-0.09059316983882354,0.08047050642264923,-1.125793459817536,0.2602529531219371,0.4465253713462677,NS
Gene_0283,6191.4093202037175,-0.09752002556072789,0.08686072042970172,-1.1227172084032273,0.2615576170820264,0.44757309435255727,NS
Gene_0959,4951.593322808785,-0.10860126893318636,0.09676903202962782,-1.122272969517106,0.2617463954152529,0.44757309435255727,NS
Gene_0705,8080.008086214832,-0.08408984829102989,0.07503824864057486,-1.1206264780220447,0.2624468894649141,0.44801539716737865,NS
Gene_0731,5211.2328203204215,-0.09923247787713343,0.08879551791128695,-1.1175392656223229,0.26376382050271363,0.44950674620126324,NS
Gene_1109,8573.799713967004,0.07640797585577247,0.06846575192705011,1.1160028730449751,0.26442090480634234,0.44987046555978377,NS
Gene_1198,6836.776468795927,-0.09302388386508947,0.08345886560075713,-1.11460757578576,0.26501862249858665,0.4501321326860417,NS
Gene_0274,7474.520544760827,0.0782848751194005,0.07031847530976706,1.1132902807482647,0.2655837793221309,0.45033771276361323,NS
Gene_0136,11736.654662700721,-0.07372718103288994,0.06641030976327936,-1.1101767375531253,0.26692287485917376,0.4510996585120036,NS
Gene_0435,2934.1693825595225,-0.21885320557336468,0.19705219576317953,-1.1106357111411533,0.26672518482425367,0.4510996585120036,NS
Gene_0658,3132.682179017464,-0.17466392308521736,0.15775855058858182,-1.1071597858471902,0.2682248507541126,0.45254575484970083,NS
Gene_0142,17145.525242245545,-0.06732223665421651,0.060978613623006474,-1.1040302928241166,0.2695799972459678,0.45332357745839363,NS
Gene_1102,3756.96111282763,-0.15569130599459813,0.14091663557350387,-1.1048468859688862,0.26922594045079956,0.45332357745839363,NS
Gene_0104,7665.497891277004,-0.0857494899066785,0.07802845066158083,-1.098951589832083,0.2717891821860717,0.4562544556865641,NS
Gene_0209,7836.667222508374,-0.0776183715144945,0.0707597559092867,-1.0969281976325707,0.27267278120913,0.4562544556865641,NS
Gene_0912,14817.36482996882,-0.06971596957894972,0.06354632119189532,-1.0970889938447181,0.2726024909998767,0.4562544556865641,NS
Gene_0228,10312.34385684201,-0.07130641621638943,0.06511464131947473,-1.0950903632646265,0.2734770501266189,0.4564825895697139,NS
Gene_0668,6954.135474844166,-0.10013090066406234,0.09153223796087535,-1.0939413576543644,0.273980698490781,0.4564825895697139,NS
Gene_0948,5306.616674236977,-0.12612388153589577,0.11533610101508014,-1.0935334247115318,0.27415966178299384,0.4564825895697139,NS
Gene_0848,16696.93595927615,-0.06607460980960897,0.060518978539726466,-1.0917998188987215,0.27492109867960485,0.4568968688763647,NS
Gene_1037,5691.433913129184,-0.10218010498367998,0.09366446511259857,-1.0909164415858708,0.27530965175883515,0.4568968688763647,NS
Gene_0306,11929.619700744588,-0.06552681512972343,0.06035785162538858,-1.0856386263781563,0.27763890353873083,0.4586271066461924,NS
Gene_0872,3509.46914092406,-0.14227063036092835,0.1310407497092666,-1.0856976221257655,0.277612793068915,0.4586271066461924,NS
Gene_0881,8681.791787366798,0.08120594003992637,0.07481108803361362,1.0854800026894336,0.27770911585873975,0.4586271066461924,NS
Gene_0650,6359.707996674366,-0.0910950248530359,0.08415043287626839,-1.0825259210131286,0.27901890391299333,0.4596772080273867,NS
Gene_0775,5275.568891522317,-0.09868233703111864,0.09127072817441603,-1.08120466446306,0.27960608360872397,0.4596772080273867,NS
Gene_0978,8976.858714538861,-0.08414868422936339,0.07791805969839936,-1.0799638049905396,0.2801582983835552,0.4596772080273867,NS
Gene_1199,25737.479998111343,-0.05062406576140099,0.046853346481177637,-1.080479188007161,0.2799288496194965,0.4596772080273867,NS
Gene_0823,9074.801381271785,-0.07996417015363687,0.0741861262768464,-1.0778857741571257,0.2810847347258774,0.46015727630298675,NS
Gene_0860,6734.242423417567,-0.09001093939393169,0.08355446715234058,-1.0772726158353612,0.28135849241405503,0.46015727630298675,NS
Gene_0741,14379.162295639306,-0.07072310719254853,0.06574242392066455,-1.0757605663870027,0.28203435240267694,0.46034862755686123,NS
Gene_0767,9333.807147156782,-0.08114951253601888,0.07548929093317584,-1.0749804579281788,0.2823834776532226,0.46034862755686123,NS
Gene_1136,10328.129379373831,-0.07907093574616043,0.07365687359362143,-1.0735038277949371,0.2830451221542549,0.4603805766146479,NS
Gene_1144,3250.917973029671,-0.15548377320409784,0.14491770247614524,-1.0729108352355494,0.28331112407055253,0.4603805766146479,NS
Gene_0402,6793.655149105466,-0.08437914098372752,0.07941346760727179,-1.0625293609015132,0.2879954361767397,0.46724379565314256,NS
Gene_0103,5357.017981295228,-0.11581959526704345,0.10935150543522594,-1.0591495270785172,0.28953168726081635,0.468313118009287,NS
Gene_0804,6099.368795187827,-0.10251526722459466,0.09689225103721841,-1.0580337036985168,0.29004007703139273,0.468313118009287,NS
Gene_0854,17366.270198713664,-0.05904174874186039,0.05577057899799493,-1.0586540395067991,0.28975736643928013,0.468313118009287,NS
Gene_0180,4098.671455432273,-0.11750527159302879,0.11159632535174482,-1.0529492904238498,0.29236423372154047,0.47131531477526556,NS
Gene_0351,11271.22419691426,0.06680039209893679,0.06383022003623728,1.0465323801330044,0.2953153032315163,0.47531701186786907,NS
Gene_0720,6978.374228385619,-0.0871358228084371,0.08368155932946127,-1.041278670075639,0.2977462331885396,0.47847017504465794,NS
Gene_0415,14974.62758884001,-0.061406710950598374,0.0591559095554536,-1.0380486313549933,0.2992474148228426,0.48012164340247215,NS
Gene_0756,11951.913559212308,-0.07059222962576686,0.06824798676954408,-1.0343488938968806,0.30097308694637553,0.4821275042079381,NS
Gene_0488,17159.88740236949,-0.0633523781737179,0.06152937154353904,-1.029628234198506,0.30318455609098255,0.48490400611396894,NS
Gene_0165,11127.42027891874,-0.06991787428873376,0.06800087363590966,-1.0281908238868829,0.30386007396787923,0.4852190787455583,NS
Gene_0634,6168.924446172634,-0.09520111325918316,0.0926920307428371,-1.027069020888184,0.3043879648035908,0.48529779294157405,NS
Gene_0457,8936.61304793108,-0.07691475007413501,0.07525022146329198,-1.022119916439781,0.3067241478627513,0.48825476598560413,NS
Gene_0674,6043.903116058045,-0.08767113460528322,0.08594042347413168,-1.0201384989878772,0.30766278031439626,0.4889812840733508,NS
Gene_0387,3359.644368374036,-0.14746818236551854,0.14499717980993218,-1.0170417283896518,0.30913357900250926,0.4897915174432,NS
Gene_0977,8005.316937386452,-0.0814794701625384,0.08011502243542264,-1.0170311095926559,0.3091386303389033,0.4897915174432,NS
Gene_0371,9413.59341787258,0.06835212470522233,0.06758431260483024,1.0113608035770303,0.3118437740904218,0.4925382973951522,NS
Gene_0646,5125.431434554499,-0.08769776780443753,0.0866499448046878,-1.0120925985828562,0.31149378092844004,0.4925382973951522,NS
Gene_1041,9384.780518358833,-0.07427332056279916,0.07352577874498264,-1.0101670710678128,0.3124152526805086,0.4926735088927461,NS
Gene_0121,3826.933550284276,-0.12453799796026899,0.12365103098248016,-1.0071731466429463,0.3138515751453327,0.4941700267039865,NS
